bloco,talhao,area,safra,data_colheita,TCH,NDVI_b01,NDVI_b02,NDVI_b03,NDVI_b04,NDVI_b05,NDVI_b06,NDVI_b07,NDVI_b08,NDVI_b09,NDVI_b10,NDVI_b11,NDVI_b12
383,2,110.42,2017,2017-10-09,74.0520939734423,0.4264375780576458,0.4828940613169065,0.517171919660669,0.6118640776867519,0.7276406908706153,0.7183224484674248,0.6903828877331879,0.6513426383616219,0.7192005593452095,0.6149378491223917,0.5130951880289355,0.3824148771348694
383,1,65.0,2017,2017-10-09,63.31695827725438,0.4966361343219716,0.5416138069604033,0.5655124349833389,0.6360684491074146,0.7148993356160542,0.7223694565902902,0.678915131298587,0.6819692133246241,0.7368427991439792,0.6385263423970405,0.5281596142095286,0.3948817035203339
382,8,35.09,2017,2017-10-03,35.54904542462147,0.3919186877649884,0.4288596023422803,0.4941890192586322,0.6400686489801751,0.6893375182458442,0.6944751736729644,0.6749957781520826,0.6114051367292674,0.7071531798950461,0.6062248691093702,0.4912500703057577,0.3221264321443646
382,7,48.36,2017,2017-10-03,45.263134057971016,0.3797309838004948,0.4298039964589056,0.5043356251931682,0.6614747876344725,0.7126801380640772,0.7133402527402767,0.7106956980892063,0.6411275043302612,0.7169693171773169,0.6083466083267847,0.502371958696965,0.3011091216835369
382,6,110.27,2017,2017-10-03,40.48588797221016,0.3667129610093583,0.4146020321459785,0.4835279674800199,0.6604719130685084,0.7020431634506233,0.6900446392665399,0.7002062819364286,0.6449448682864507,0.7035673266259309,0.6216550762454669,0.5079771226478947,0.2964591585517486
382,5,49.7,2017,2017-10-29,58.46383270483373,0.3373128710840496,0.395300671222342,0.4132920152515094,0.4775868024391989,0.671801879636703,0.7133795003568724,0.6854210118890334,0.7225639123400787,0.6504778733620277,0.691380190025819,0.6270978504105618,0.5205672004292068
382,4,123.31,2017,2017-11-01,29.22018348623853,0.3987876731650473,0.4218207984667797,0.4555221066532893,0.5032040313071839,0.6427896453542747,0.6808279628703694,0.6698554834596203,0.6861635367888714,0.6559995986748991,0.6377340487313865,0.5706282157779616,0.4689061139916547
382,3,54.35,2017,2017-10-17,49.53855140186916,0.3447635704157303,0.4236268027704589,0.4627465484904594,0.5489308180198783,0.6787700205549548,0.6742862048197765,0.6857199553623159,0.681130462884903,0.6614688396453857,0.6200381837329086,0.5284119453354786,0.4726963820506115
382,1,63.81,2017,2017-09-11,57.14865392118611,0.4419611565343611,0.4654705318155231,0.5510977326683659,0.6529375788025961,0.6700529445399035,0.6518769757048385,0.6667027128888322,0.607232302069306,0.5462234143506397,0.445671213830559,0.4402804516994201,0.3376289865745975
381,12,93.52,2017,2017-10-03,59.14,0.4549984854124455,0.5069772148963085,0.5732648466673846,0.6866735809581891,0.7375364431271078,0.7331511291410651,0.7179880309439375,0.6742410205440468,0.7543469614135828,0.6379915895510693,0.5422909207623311,0.354267606300581
